"reward","event_id","action","action_prob","model_id","observation","sample_prob"
"0","324490886130632169240409825938276220930","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[3.0813068380283832, 0.06350451555122073, 0.41096786385602724, -0.006375898209701249, -1.314346628827595, 0.16545045092510413, -2.594966510198924, 1.5421702222447118, 2.574384354110762]","0.46158951473579335"
"1","324494117847381126082041082753861156866","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.005493000761081634, 0.07409460761059179, -0.006375898209701249, 0.15984254559503971, -0.096359324420971, 0.6037455467491284, -0.1815541181000893, -0.46639367513020413]","0.361485257484936"
"0","324497501682202110311899703015980007426","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[3.0813068380283832, 0.1152526527854475, 0.41096786385602724, -0.006375898209701249, -1.2222098054261803, 0.04290119438013279, -2.594966510198924, 1.402408789243782, 2.496415686694327]","0.42633100625938714"
"1","324500785689538326568692955412721434626","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, -0.005493000761081634, 0.07409460761059179, -0.10391087863272302, 0.4362530157992837, -0.00723259238826458, 0.2991063032302663, -0.41448983976830567, -0.5443623425466392]","0.768069094730889"
"1","324504299458545834192065229086918836226","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.005493000761081634, -0.9365251611257145, -0.006375898209701249, 0.15984254559503971, -0.11864100742914761, -0.005532940288595828, -0.5542512727692355, -0.46639367513020413]","0.3309813127678234"
"1","324507661109481314428608506998880862210","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.510172565209733, -0.005493000761081634, -1.0488162465408597, -0.055143388421212136, 0.34411619239786906, -0.00723259238826458, -0.23401237292774243, -0.7405998501038086, -0.5443623425466392]","0.46599680181392045"
"1","324517379235895314091558547257679806466","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.42854803331795766, -0.005493000761081634, -0.9365251611257145, -0.006375898209701249, 0.34411619239786906, -0.0852184829168827, -0.23401237292774243, -0.7405998501038086, -0.46639367513020413]","0.31948268571387906"
"1","324521389765481786152327532452445814786","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.5996519048802791, -0.006375898209701249, -0.3008415714120336, -0.0016621716362204277, 0.45142592498969736, 0.05138160356812705, -0.23248767288089903]","0.21379736704454344"
"1","324525270360881734819582864235133272066","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.005493000761081634, 0.07409460761059179, 0.06677533710756509, 0.9890739562077717, 0.04290119438013279, -0.462491805566889, -0.973535571772025, -0.5443623425466392]","0.19538393673710985"
"1","324528563875597452788795811699298009090","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, -0.005493000761081634, -0.48736081946513393, -0.006375898209701249, 0.4362530157992837, -0.13535226968528008, -0.1578525620480269, -0.6474255614365221, -0.46639367513020413]","0.27230974872833136"
"1","324531877197353799322694789865151791106","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, 0.011756378316993955, 1.8707519742529142, -0.006375898209701249, 0.4362530157992837, -0.035084696148485334, 1.5176632773057148, 0.3309044695699867, -0.46639367513020413]","0.7293436723336746"
"1","324535753831345622277432425812791001090","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, 0.8601322055166077, -0.006375898209701249, -0.8536625118205216, 0.031760352876044486, 1.3653436555462837, 1.216060211909209, 0.31329299903414615]","0.6112938367137292"
"1","324538992678629205403553249889480736770","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.7119429902954242, -0.006375898209701249, -1.2222098054261803, -0.0629367999087061, 0.37526611410998184, 0.9365373459073493, 0.6251676686998863]","0.23472598577742665"
"1","324542155466876774835909984163978149890","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.03999175891723281, -0.5996519048802791, -0.006375898209701249, 0.34411619239786906, 0.0986054019005743, 0.14678668147083523, -0.5542512727692355, -0.5443623425466392]","0.1113399512577663"
"1","324556368206950208715430890013228924930","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.9365251611257145, -0.03075964331545669, -0.024431101207789616, -0.00723259238826458, 0.22294649235055078, -0.3679026954346624, -0.3884250077137691]","0.7334279055824632"
"1","324563226988979068579136363113009512450","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.3060727537080207, -0.09173989615145958, -0.15048756321969847, 0.018007846896054197, 0.8048003094049424, -0.00723259238826458, -0.3863319946871735, -0.8803612831047384, -0.5443623425466392]","0.40750128223290205"
"1","324566996664951497276319063934166499330","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.46932181749157137, -0.005493000761081634, -0.9365251611257145, -0.1526783688442339, 0.896937132806357, -0.00723259238826458, -1.0717702926046133, -1.299645582107528, -0.5443623425466392]","0.7174858821668518"
"0","324570113500864808434660810111023448066","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.005493000761081634, 1.3092965471771885, -0.006375898209701249, 0.8048003094049424, 0.13759834716488337, 0.2991063032302663, -0.2281412624337326, -0.3884250077137691]","0.5034191646517804"
"1","324573578940693182356787151723411144706","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.06119915803269455, -0.005493000761081634, 0.2986767784408821, -0.006375898209701249, 0.5283898392006984, -0.12421142818119177, 0.14678668147083523, -0.461076984101949, -0.46639367513020413]","0.15277246391793153"
"1","324577129946937071685097278205414473730","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.06119915803269455, -0.005493000761081634, 0.07409460761059179, -0.006375898209701249, 0.5283898392006984, -0.07964806216483855, 0.0706268705911197, -0.5076641284355923, -0.46639367513020413]","0.008081749897844048"
"1","324580713436727591861086634198288171010","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.005493000761081634, -0.48736081946513393, -0.006375898209701249, 0.34411619239786906, 0.031760352876044486, 0.14678668147083523, -0.5542512727692355, -0.5443623425466392]","0.2989667090281882"
"0","324587568257348326011575227620871241730","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, 0.972423290931753, -0.07952713352696758, 0.7126634860035277, -0.00723259238826458, 0.14678668147083523, -0.27472840676737587, -0.31045634029733404]","0.12087851625485668"
"1","324590999629066818799337220167211024386","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.42854803331795766, -0.022742379839157223, -0.48736081946513393, -0.03075964331545669, 0.34411619239786906, -0.051795958404617794, -0.005532940288595828, -0.5542512727692355, -0.46639367513020413]","0.36130542641531616"
"1","324597482869605361050082499868667019266","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.06119915803269455, -0.022742379839157223, -0.5996519048802791, -0.006375898209701249, 0.7126634860035277, -0.00723259238826458, -0.462491805566889, -0.9269484274383817, -0.5443623425466392]","0.7901345520923244"
"1","324600958609094861827271912483917529090","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, 0.07409460761059179, -0.12829462373847847, 0.896937132806357, -0.00723259238826458, -0.462491805566889, -0.8803612831047384, -0.46639367513020413]","0.09320421850888394"
"0","324610887482421149433359951569624367106","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[2.4283105828941802, 0.046255136473145136, -0.2627786486348436, 0.09115908221332053, -3.525630390461547, -0.0852184829168827, -2.5188066993192084, 3.4988302842577292, 4.2117263698558975]","0.5112123740088824"
"1","324617308132711305415977716213508866050","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.18367443764263156, -0.005493000761081634, -0.2627786486348436, -0.006375898209701249, 0.4362530157992837, -0.13535226968528008, -0.005532940288595828, -0.5542512727692355, -0.46639367513020413]","0.17639413529759917"
"1","324620462998142623421201507291461976066","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.18367443764263156, -0.005493000761081634, -0.15048756321969847, -0.006375898209701249, 0.5283898392006984, 0.026189932124000333, 0.14678668147083523, -0.6008384171028788, -0.5443623425466392]","0.30615768834362656"
"1","324624506011275726331048089681396891650","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, -0.005493000761081634, -0.15048756321969847, -0.006375898209701249, 0.4362530157992837, -0.11307058667710346, 0.0706268705911197, -0.5076641284355923, -0.46639367513020413]","0.21344232507011707"
"1","324627662461270294621558632630229008386","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.7550461608850592, -0.09173989615145958, -1.0488162465408597, -0.006375898209701249, -1.6828939224332535, -0.00723259238826458, 0.0706268705911197, 1.3092345005764954, 1.0929796731984964]","0.35528945115285115"
"1","324631673783138391825670177602583789570","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.42854803331795766, -0.005493000761081634, -0.9365251611257145, 0.09115908221332053, 0.34411619239786906, -0.00723259238826458, -0.23401237292774243, -0.6940127057701654, -0.46639367513020413]","0.538990722066314"
"1","324635209736031403442357793626938015746","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.09173989615145958, 1.084714376346898, -0.006375898209701249, 0.896937132806357, -0.00723259238826458, 0.22294649235055078, -0.461076984101949, -0.46639367513020413]","0.5924507677670929"
"1","324638813825144177327774107783388069890","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.7119429902954242, -0.006375898209701249, -1.2222098054261803, -0.14649311118936836, 0.37526611410998184, 0.9365373459073493, 0.5471990012834512]","0.20060411018580881"
"1","324642150123067652998330988076987449346","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.022742379839157223, 1.6461698034226238, -0.006375898209701249, 0.15984254559503971, -0.11864100742914761, 1.669982899065146, 0.4706659025709165, -0.46639367513020413]","0.7294221581110892"
"1","324645716974944045179508633267780845570","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, -0.005493000761081634, -0.7119429902954242, -0.006375898209701249, 0.4362530157992837, -0.0852184829168827, -0.23401237292774243, -0.7405998501038086, -0.46639367513020413]","0.06110118978513612"
"0","324649053272867520850065513561380225026","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, 1.1970054617620431, -0.006375898209701249, 0.8048003094049424, 0.08189413964444185, 0.2991063032302663, -0.3213155511010191, -0.3884250077137691]","0.05380812866938589"
"1","324652860186076331252186067190343139330","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.3469235014261823, -0.005493000761081634, -1.1611073319560048, -0.17706211394998936, 0.4362530157992837, -0.00723259238826458, -0.462491805566889, -0.9269484274383817, -0.5443623425466392]","0.0639791002311555"
"0","324659451969197518045073850047011094530","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, 1.084714376346898, -0.17706211394998936, 0.4362530157992837, 0.02061951137195618, 0.22294649235055078, 0.004794459234483779, -0.07655033804802899]","0.5143432188010918"
"1","324662724884590982304160655505450205186","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.18367443764263156, 0.06350451555122073, 0.5232589492711723, -0.006375898209701249, 0.5283898392006984, -0.00723259238826458, 0.45142592498969736, -0.3679026954346624, -0.5443623425466392]","0.34218611761888384"
"1","324666013645616949417513347356977922050","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.005493000761081634, -0.3750697340499888, -0.006375898209701249, 0.34411619239786906, 0.009478669867867875, 0.2991063032302663, -0.461076984101949, -0.5443623425466392]","0.25574652840605205"
"1","324669222386198777122486702044817260546","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.14282368992446992, 0.08075389462929632, -0.2627786486348436, -0.006375898209701249, 0.7126634860035277, -0.00723259238826458, -0.3863319946871735, -0.8337741387710952, -0.46639367513020413]","0.14633452236978473"
"0","324672772600161041308153452591381086210","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, 1.084714376346898, 0.04239159200180964, 0.06770572219362504, -0.09078890366892685, 0.22294649235055078, 0.37749161390362995, 0.2353243316177111]","0.060297542611500665"
"1","324676177826585904388684039268217257986","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, -0.09173989615145958, -0.48736081946513393, -0.006375898209701249, 0.4362530157992837, -0.09078890366892685, -0.1578525620480269, -0.6474255614365221, -0.46639367513020413]","0.24187404354848863"
"1","324686695365159672980198766069773631490","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.9365251611257145, -0.006375898209701249, -2.696398979848815, -0.17434521494958913, 0.22294649235055078, 2.4273259645839342, 1.8726663473628467]","0.7224442022491675"
"1","324690102968429411488659480552928313346","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, 0.7478411201014626, -0.12829462373847847, -0.761525688419107, 0.08189413964444185, 1.3653436555462837, 1.0762987789082792, 0.2353243316177111]","0.3098903149685758"
"1","324705203856204630271404810029862354946","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -1.0488162465408597, -0.1526783688442339, 0.06770572219362504, -0.00723259238826458, 0.14678668147083523, -0.5542512727692355, -0.5443623425466392]","0.17045796234205424"
"1","324709262714970236034118911128587337730","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.7550461608850592, 0.08075389462929632, 1.8707519742529142, -0.006375898209701249, 0.15984254559503971, -0.00723259238826458, 1.974622142584008, 0.5638401912382031, -0.5443623425466392]","0.10825619302041856"
"1","324712718647419108243825557673551724546","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.3469235014261823, -0.022742379839157223, -0.03819647780455335, -0.006375898209701249, 0.4362530157992837, 0.026189932124000333, 0.2991063032302663, -0.461076984101949, -0.5443623425466392]","0.7998378286886569"
"1","324716009785289950785108377331397951490","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.6734216289932837, -0.005493000761081634, 0.07409460761059179, -0.006375898209701249, 0.34411619239786906, 0.16545045092510413, 0.679905357628844, -0.27472840676737587, -0.5443623425466392]","0.5534710815924352"
"0","324719080668869003670833503094912974850","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[2.9180577742448324, -0.03999175891723281, 0.18638569302573693, -0.006375898209701249, -1.590757099031839, -0.00723259238826458, -2.594966510198924, 1.6819316552456416, 2.730321688943632]","0.6566989077126962"
"1","324722327438968838222688902683848474626","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.06119915803269455, -0.005493000761081634, -0.8242340757105694, -0.006375898209701249, 0.5283898392006984, -0.16320437344550082, -0.6148114273263201, -0.8803612831047384, -0.46639367513020413]","0.28866751547812164"
"1","324725987780076997235784908256503267330","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.07449051707338399, 0.2986767784408821, -0.006375898209701249, 0.34411619239786906, -0.00723259238826458, 0.7560651685085595, -0.2281412624337326, -0.5443623425466392]","0.5154912004624039"
"1","324738232492593576788460806631878426626","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, 1.084714376346898, 0.13992657242483142, -1.1300729820247655, 0.015049090619912029, 1.5176632773057148, 1.5421702222447118, 0.5471990012834512]","0.32594550043527737"
"0","324742193108437664863396291736104992770","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.005493000761081634, 1.084714376346898, -0.03075964331545669, 0.34411619239786906, -0.00723259238826458, 0.22294649235055078, 0.1445558922354136, 0.0014183293684060325]","0.5352205994199111"
"1","324746297919537528898027829406022631426","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.387697285599796, 0.029005757395069543, 0.2986767784408821, -0.006375898209701249, 0.8048003094049424, -0.096359324420971, -0.1578525620480269, -0.6474255614365221, -0.46639367513020413]","0.12273451776003386"
"1","324750680029206192859239312164064985090","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.42854803331795766, -0.057241137995308396, -0.48736081946513393, 0.04239159200180964, 0.34411619239786906, -0.0629367999087061, -0.005532940288595828, -0.5542512727692355, -0.46639367513020413]","0.3741433365382585"
"1","324755917010748385731255061577032925186","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, 0.011756378316993955, 1.1970054617620431, -0.006375898209701249, 0.896937132806357, 0.08189413964444185, 0.22294649235055078, -0.41448983976830567, -0.46639367513020413]","0.3983535715227585"
"1","324762936625947149552265033413181964290","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.9365251611257145, -0.006375898209701249, -2.696398979848815, -0.05736637915666194, 0.2991063032302663, 2.4273259645839342, 1.8726663473628467]","0.010614519603555195"
"1","324773310761546767323930348215889690626","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.9365251611257145, -0.17706211394998936, -1.1300729820247655, -0.00723259238826458, 0.2991063032302663, 0.7501887685727762, 0.4692303338670162]","0.15052774368594624"
"1","324782546388451055117763627634180358146","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.8242340757105694, -0.006375898209701249, -1.590757099031839, -0.04065511690052949, 0.37526611410998184, 1.2626473562428522, 0.8590736709491913]","0.6802932211081075"
"1","324787574207644210333326497775417950210","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.6734216289932837, -0.005493000761081634, -0.5996519048802791, -0.006375898209701249, 0.15984254559503971, -0.029514275396441185, 0.22294649235055078, -0.461076984101949, -0.46639367513020413]","0.45223863612867965"
"0","324793315080299993926529342127910027266","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.005493000761081634, 1.084714376346898, -0.006375898209701249, 0.34411619239786906, -0.01837343389235288, 0.22294649235055078, 0.1445558922354136, 0.0014183293684060325]","0.4657552174390367"
"0","324796836772123752976335375156502462466","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, 1.084714376346898, -0.03075964331545669, 0.4362530157992837, 0.1097462434046626, 0.22294649235055078, 0.004794459234483779, -0.07655033804802899]","0.628301894350405"
"1","324800897215452609024336228126106451970","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.020425373859080814, -0.005493000761081634, 0.07409460761059179, -0.006375898209701249, 0.5283898392006984, -0.00723259238826458, 0.14678668147083523, -0.5076641284355923, -0.46639367513020413]","0.4793287367600513"
"1","324805478187809183788335886837314879490","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, -0.3750697340499888, 0.09115908221332053, 0.896937132806357, -0.00723259238826458, -0.8432908599654667, -1.0667098604393115, -0.46639367513020413]","0.3595724483629863"
"1","324816662827511322484174783594634543106","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, 0.011756378316993955, -0.7119429902954242, -0.006375898209701249, 0.06770572219362504, -0.00723259238826458, 0.45142592498969736, -0.3679026954346624, -0.5443623425466392]","0.5917230748695959"
"0","324820386551149492908740864002449604610","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.03999175891723281, -0.5996519048802791, -0.006375898209701249, -1.867167569236083, -0.15206353194141253, -0.9194506708451822, 1.728518799579285, 1.9506350147792817]","0.44660706147881823"
"0","324823967664095137656100908346855522306","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.005493000761081634, 0.6355500346863175, -0.055143388421212136, -1.590757099031839, -0.00723259238826458, -0.1578525620480269, 1.8682802325802148, 1.6387603451135415]","0.044168613278134594"
"0","324827482225384270422116557956492427266","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.005493000761081634, -1.0488162465408597, -0.006375898209701249, -1.867167569236083, 0.11531666415670676, -1.30024972524376, 1.5421702222447118, 1.9506350147792817]","0.6363604807885553"
"1","324831129889986427152219364719965896706","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.3060727537080207, -0.005493000761081634, 0.07409460761059179, 0.018007846896054197, 0.8048003094049424, -0.023943854644397033, -0.310172183807458, -0.7871869944374519, -0.5443623425466392]","0.6058791354916856"
"1","324834516101652286810008112788403257346","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, -0.005493000761081634, 0.18638569302573693, -0.006375898209701249, 0.4362530157992837, -0.10192974517301516, 0.37526611410998184, -0.3679026954346624, -0.46639367513020413]","0.5186532389533229"
"1","324838056808235049283255168267543773186","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.8366706927768345, -0.005493000761081634, 2.3199163159134946, -0.006375898209701249, 0.15984254559503971, 0.015049090619912029, 2.3554211969825856, 0.7501887685727762, -0.5443623425466392]","0.6570740376127894"
"1","324841726656722710007372501223323336706","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, 0.8601322055166077, -0.006375898209701249, -0.8536625118205216, -0.0016621716362204277, 1.3653436555462837, 1.216060211909209, 0.31329299903414615]","0.4588012911607474"
"0","324845810868500320333975448413963157506","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, 0.8601322055166077, -0.006375898209701249, 0.7126634860035277, -0.051795958404617794, 0.0706268705911197, -0.3213155511010191, -0.31045634029733404]","0.1473983668374883"
"1","324850635863597439032834079082687889410","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, 1.3092965471771885, -0.006375898209701249, -0.4851152182148629, -0.04065511690052949, 1.7461427099448614, 1.0297116345746358, 0.0014183293684060325]","0.755325479264087"
"0","324854391278500615161736829223784546306","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.005493000761081634, -0.8242340757105694, -0.006375898209701249, -1.2222098054261803, 0.02061951137195618, -1.1479301034843288, 0.889950201573706, 1.3268856754478013]","0.15395661330233312"
"0","324857945453871005059921275605396619266","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, 0.06350451555122073, -0.9365251611257145, -0.006375898209701249, -0.3008415714120336, -0.00723259238826458, -1.1479301034843288, -0.08837982943280277, 0.5471990012834512]","0.030748610556463496"
"1","324861598664444537788527713916946612226","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, 0.046255136473145136, 0.07409460761059179, -0.006375898209701249, 0.4362530157992837, -0.029514275396441185, 0.22294649235055078, -0.41448983976830567, -0.46639367513020413]","0.027818406777349924"
"1","324865395277992221335585196543046713346","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.06119915803269455, -0.005493000761081634, 0.07409460761059179, -0.006375898209701249, 0.7126634860035277, 4.471385692255233, -0.005532940288595828, -0.6474255614365221, -0.5443623425466392]","0.07411306032851506"
"1","324868709392030193012826734486489268226","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, 1.5338787180074787, -0.006375898209701249, -0.3008415714120336, -0.0629367999087061, 1.8223025208245769, 0.889950201573706, -0.23248767288089903]","0.7597896351116818"
"1","324872532943153131410458182759681753090","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.2627786486348436, -0.006375898209701249, -0.024431101207789616, -0.0016621716362204277, 0.679905357628844, -0.041792685099159496, -0.3884250077137691]","0.6719905816606263"
"1","324876118017506901871035106781285187586","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.510172565209733, -0.005493000761081634, -0.7119429902954242, -0.12829462373847847, 0.34411619239786906, -0.00723259238826458, 0.0706268705911197, -0.6008384171028788, -0.5443623425466392]","0.6651991194200826"
"1","324883906938163679198063928087042719746","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, 0.029005757395069543, -0.3750697340499888, -0.12829462373847847, -0.024431101207789616, -0.00723259238826458, 0.6037455467491284, -0.13496697376644604, -0.3884250077137691]","0.6999287285191745"
"1","324888907819781579563052832581187928066","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.005493000761081634, -0.48736081946513393, -0.006375898209701249, 0.9890739562077717, 0.0763237188923977, -0.9194506708451822, -1.2530584377738847, -0.5443623425466392]","0.4475434605167784"
"0","324895402944544498953448751314236473346","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, 0.06350451555122073, -0.9365251611257145, -0.006375898209701249, -0.4851152182148629, -0.00723259238826458, -1.2240899143640442, 0.1445558922354136, 0.7031363361163212]","0.038688954478539594"
"1","324900279437947251923427633944379654146","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.3469235014261823, 0.011756378316993955, -0.9365251611257145, -0.006375898209701249, 0.4362530157992837, 0.031760352876044486, -0.310172183807458, -0.8337741387710952, -0.5443623425466392]","0.3809566352350655"
"1","324906534501377753092880644239258681346","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.387697285599796, -0.022742379839157223, -0.3750697340499888, -0.006375898209701249, 0.8048003094049424, -0.17434521494958913, -0.6148114273263201, -0.973535571772025, -0.46639367513020413]","0.38537054596695797"
"1","324914112675122242476771466718108319746","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.510172565209733, 0.029005757395069543, -0.48736081946513393, -0.006375898209701249, 0.34411619239786906, -0.00723259238826458, 0.14678668147083523, -0.5076641284355923, -0.5443623425466392]","0.37750114624557984"
"1","324917192273799171931573727771457880066","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.42854803331795766, -0.005493000761081634, -0.2627786486348436, -0.006375898209701249, 0.4362530157992837, 0.12645750566079506, 0.14678668147083523, -0.5542512727692355, -0.5443623425466392]","0.479312444910832"
